Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
TXN_2371827,2,5,1.0,5.0,0,0,2023-04-03
TXN_3677109,0,5,3.0,15.0,2,1,2023-12-02
TXN_5457767,0,3,3.0,9.0,0,0,2023-08-14
TXN_3661311,3,2,3.0,6.0,2,1,2023-04-30
TXN_5520841,0,1,3.0,3.0,2,1,2023-09-04
TXN_6443522,6,4,4.0,16.0,2,0,2023-06-22
TXN_4907008,1,3,2.0,6.0,2,0,2023-10-30
TXN_9833793,2,1,3.0,1.0,2,1,2023-12-01
TXN_6297375,1,5,2.0,6.0,2,1,2023-07-16
TXN_1641000,5,2,4.0,8.0,0,1,2023-08-19
TXN_8588174,3,3,5.0,15.0,2,0,2023-02-07
TXN_1228888,2,1,1.0,1.0,1,0,2023-10-05
TXN_2917349,7,4,1.5,6.0,2,1,2023-01-15
TXN_8099578,1,3,2.0,6.0,2,1,2023-03-02
TXN_9949241,4,1,5.0,5.0,2,0,2023-07-26
TXN_5662517,7,2,3.0,3.0,1,1,2023-01-05
TXN_3221795,5,5,4.0,20.0,0,1,2023-10-01
TXN_8432624,3,3,3.0,9.0,0,1,2023-06-24
TXN_1883231,3,5,3.0,15.0,2,0,2023-10-21
TXN_2490699,1,1,2.0,2.0,0,1,2023-10-05
TXN_1898102,0,4,3.0,12.0,1,1,2023-10-17
TXN_9614646,1,5,2.0,6.0,2,0,2023-03-18
TXN_6142529,7,5,1.5,7.5,1,0,2023-07-21
TXN_9279935,1,2,2.0,4.0,2,0,2023-06-02
TXN_3233211,7,2,1.5,3.0,2,1,2023-06-07
TXN_1607650,2,2,1.0,2.0,2,1,2023-04-27
TXN_1873852,3,3,3.0,9.0,2,1,2023-07-07
TXN_2501656,0,5,3.0,15.0,2,1,2023-07-02
TXN_6125085,3,3,3.0,9.0,2,1,2023-05-24
TXN_8917809,4,5,5.0,25.0,0,1,2023-07-29
TXN_8850815,6,5,4.0,20.0,2,1,2023-07-23
TXN_6959065,1,5,2.0,10.0,2,1,2023-05-05
TXN_4784154,7,5,1.5,7.5,1,0,2023-09-06
TXN_1893337,0,2,3.0,6.0,2,1,2023-05-16
TXN_6907555,7,2,1.5,3.0,1,1,2023-09-21
TXN_2437751,5,1,4.0,4.0,2,0,2023-03-18
TXN_8285283,3,5,3.0,15.0,2,1,2023-09-21
TXN_4795208,5,5,4.0,8.0,2,1,2023-05-03
TXN_5426405,7,5,1.5,7.5,2,0,2023-11-26
TXN_6794035,5,1,4.0,4.0,2,1,2023-11-04
TXN_6265760,0,1,3.0,3.0,1,1,2023-06-21
TXN_9905396,4,1,5.0,5.0,2,1,2023-08-20
TXN_1955127,3,5,3.0,15.0,2,0,2023-02-18
TXN_1296879,0,1,3.0,3.0,2,1,2023-11-17
TXN_8882176,2,4,1.0,4.0,0,1,2023-03-28
TXN_7052672,3,1,3.0,3.0,2,0,2023-06-29
TXN_3492861,2,5,1.0,5.0,0,1,2023-11-09
TXN_3655322,3,3,3.0,9.0,2,1,2023-10-03
TXN_7584389,1,4,3.0,8.0,0,1,2023-03-09
TXN_5734319,1,5,2.0,10.0,0,1,2023-06-01
TXN_2535662,3,1,3.0,3.0,0,1,2023-05-01
TXN_8436360,3,2,3.0,6.0,2,1,2023-12-16
TXN_1370465,2,4,1.0,6.0,2,1,2023-03-25
TXN_7343660,4,5,5.0,25.0,1,0,2023-08-06
TXN_7777602,4,1,5.0,5.0,0,1,2023-04-26
TXN_3430805,3,4,3.0,12.0,1,1,2023-11-12
TXN_8219472,2,4,1.0,4.0,1,1,2023-11-09
TXN_7171303,5,1,4.0,4.0,2,1,2023-04-30
TXN_2330694,4,3,5.0,15.0,0,0,2023-05-31
TXN_4476076,6,2,4.0,8.0,2,1,2023-03-26
TXN_4183749,0,4,3.0,12.0,1,1,2023-01-25
TXN_8132145,7,1,1.5,1.5,2,1,2023-08-04
TXN_9286960,2,3,1.0,3.0,0,1,2023-12-26
TXN_6901619,7,2,1.5,6.0,2,0,2023-10-16
TXN_6699343,3,5,3.0,9.0,2,1,2023-10-31
TXN_2184573,7,4,1.5,6.0,2,1,2023-04-26
TXN_4779439,3,4,3.0,12.0,2,0,2023-08-23
TXN_1789504,3,1,5.0,5.0,1,1,2023-06-12
TXN_6337189,0,1,3.0,3.0,2,1,2023-04-11
TXN_6071905,0,1,3.0,3.0,2,0,2023-11-06
TXN_7847913,6,3,4.0,6.0,2,0,2023-05-17
TXN_1792405,7,3,1.5,4.5,2,1,2023-07-06
TXN_6101067,6,1,4.0,4.0,1,1,2023-09-05
TXN_2260070,4,1,5.0,5.0,0,1,2023-10-06
TXN_5641209,4,5,5.0,15.0,2,1,2023-12-03
TXN_3994585,0,3,3.0,9.0,2,0,2023-07-24
TXN_5202752,6,5,4.0,20.0,1,1,2023-05-08
TXN_8714850,3,5,3.0,15.0,0,0,2023-04-30
TXN_3504925,6,5,4.0,6.0,0,1,2023-09-21
TXN_4919285,1,4,2.0,8.0,0,1,2023-10-15
TXN_4876398,4,2,5.0,10.0,0,1,2023-04-21
TXN_5456362,6,4,4.0,16.0,1,1,2023-07-06
TXN_4377249,1,3,2.0,6.0,2,1,2023-07-26
TXN_6566716,1,5,2.0,2.0,1,1,2023-01-01
TXN_1571824,2,4,1.0,4.0,0,1,2023-10-16
TXN_3920273,6,4,4.0,16.0,2,0,2023-09-05
TXN_8222593,5,4,4.0,16.0,1,1,2023-05-11
TXN_5054719,5,2,4.0,8.0,1,1,2023-04-17
TXN_2242015,7,2,1.5,3.0,0,1,2023-08-26
TXN_5208377,3,2,1.5,3.0,2,1,2023-03-06
TXN_1322520,3,5,5.0,25.0,0,1,2023-07-12
TXN_7268387,3,3,3.0,9.0,1,1,2023-04-09
TXN_6268823,6,2,4.0,8.0,2,1,2023-04-18
TXN_5578828,2,4,1.0,4.0,0,0,2023-05-12
TXN_5727550,1,3,2.0,6.0,2,1,2023-10-11
TXN_9597063,1,2,2.0,4.0,2,0,2023-07-20
TXN_6867132,0,2,3.0,6.0,0,0,2023-02-01
TXN_1971865,0,1,3.0,3.0,2,1,2023-04-11
TXN_6067546,7,5,3.0,7.5,2,1,2023-08-25
TXN_3699636,3,3,5.0,15.0,2,1,2023-01-12
TXN_6724588,3,2,3.0,6.0,2,0,2023-10-16
TXN_2929426,4,5,5.0,25.0,0,1,2023-01-29
TXN_9669749,4,4,5.0,20.0,1,1,2023-03-26
TXN_9105374,3,4,3.0,12.0,2,0,2023-01-25
TXN_3346749,7,2,1.5,3.0,2,1,2023-05-06
TXN_5594043,0,4,3.0,12.0,0,1,2023-06-22
TXN_1170807,6,5,4.0,20.0,2,0,2023-09-15
TXN_2882571,0,1,3.0,3.0,1,0,2023-05-24
TXN_6640488,7,3,1.5,4.5,1,1,2023-04-01
TXN_7621512,4,4,5.0,20.0,2,0,2023-07-24
TXN_9529846,6,5,4.0,20.0,2,1,2023-09-23
TXN_3338458,0,5,3.0,15.0,0,1,2023-10-27
TXN_3104867,3,3,3.0,9.0,2,1,2023-03-28
TXN_9286019,6,4,4.0,6.0,0,1,2023-05-28
TXN_1923263,5,4,4.0,16.0,2,0,2023-03-12
TXN_3172621,5,4,4.0,16.0,2,1,2023-10-15
TXN_5830991,2,4,1.0,4.0,2,1,2023-11-07
TXN_8719561,3,3,3.0,9.0,2,1,2023-09-13
TXN_7396497,3,5,4.0,20.0,1,0,2023-02-10
TXN_7629728,1,4,2.0,8.0,2,0,2023-12-15
TXN_2831842,0,2,3.0,6.0,2,1,2023-05-20
TXN_8903958,3,2,3.0,6.0,2,1,2023-11-12
TXN_8951525,3,3,3.0,9.0,2,1,2023-06-08
TXN_7511261,3,3,3.0,9.0,2,1,2023-03-26
TXN_3896128,0,1,3.0,6.0,2,0,2023-01-04
TXN_6554101,6,3,4.0,12.0,2,1,2023-02-15
TXN_3500571,3,3,3.0,9.0,2,1,2023-05-03
TXN_6761273,3,5,3.0,6.0,2,1,2023-10-13
TXN_6076602,7,4,1.5,6.0,1,0,2023-02-07
TXN_9196658,2,1,3.0,1.0,2,1,2023-06-12
TXN_7330330,2,2,1.0,2.0,2,0,2023-10-16
TXN_2340643,4,5,5.0,25.0,0,0,2023-01-05
TXN_4397349,5,2,4.0,8.0,2,1,2023-06-08
TXN_1072984,7,4,1.5,6.0,2,1,2023-01-11
TXN_3238759,5,5,4.0,20.0,2,0,2023-07-20
TXN_9802771,6,2,4.0,8.0,2,1,2023-02-11
TXN_3858607,4,5,5.0,25.0,2,1,2023-12-02
TXN_3585602,3,2,3.0,6.0,0,0,2023-04-17
TXN_8096618,1,4,2.0,6.0,2,0,2023-02-20
TXN_8363711,6,2,4.0,8.0,2,0,2023-05-21
TXN_2639283,3,5,3.0,15.0,2,1,2023-08-13
TXN_1505837,5,3,4.0,12.0,1,0,2023-12-15
TXN_2566299,3,2,3.0,6.0,0,1,2023-08-20
TXN_7292790,2,4,1.0,4.0,0,0,2023-06-13
TXN_7631496,2,3,1.0,3.0,2,0,2023-11-05
TXN_6251282,3,4,3.0,12.0,0,1,2023-11-15
TXN_6266750,5,1,4.0,4.0,0,1,2023-04-21
TXN_6770844,3,1,3.0,3.0,2,0,2023-05-08
TXN_4152460,5,5,4.0,12.0,0,1,2023-05-01
TXN_4699911,1,2,2.0,4.0,2,1,2023-07-21
TXN_3472433,1,4,2.0,8.0,1,1,2023-10-29
TXN_7179827,3,4,3.0,12.0,1,0,2023-06-28
TXN_7568112,4,5,5.0,25.0,0,1,2023-06-29
TXN_9800351,7,3,1.5,4.5,0,1,2023-06-16
TXN_4216821,7,2,1.5,3.0,2,1,2023-07-02
TXN_6378070,3,3,4.0,12.0,2,1,2023-09-26
TXN_2889185,3,2,4.0,8.0,2,1,2023-10-21
TXN_5188872,0,3,3.0,9.0,2,0,2023-07-21
TXN_9927220,3,5,3.0,15.0,0,1,2023-09-14
TXN_5118799,2,2,3.0,6.0,0,1,2023-04-23
TXN_2110490,3,1,5.0,5.0,0,0,2023-08-29
TXN_7187578,4,5,5.0,25.0,2,0,2023-11-20
TXN_4914203,3,1,2.0,2.0,1,1,2023-12-02
TXN_6046363,6,5,4.0,20.0,2,1,2023-03-20
TXN_2920578,6,4,4.0,16.0,0,1,2023-09-06
TXN_7117210,3,4,3.0,12.0,2,0,2023-09-25
TXN_5823330,4,3,5.0,15.0,2,0,2023-10-19
TXN_8155540,4,5,5.0,25.0,1,1,2023-03-19
TXN_2418609,5,2,4.0,8.0,2,0,2023-09-06
TXN_8570149,7,1,1.5,1.5,1,1,2023-06-03
TXN_4382802,5,1,4.0,4.0,2,1,2023-07-17
TXN_9970964,6,2,4.0,8.0,1,1,2023-07-07
TXN_5946779,5,1,4.0,4.0,0,0,2023-05-25
TXN_2253622,5,5,3.0,6.0,2,1,2023-09-30
TXN_8982328,3,1,3.0,3.0,1,0,2023-10-20
TXN_9969706,0,5,3.0,15.0,2,0,2023-03-17
TXN_1915046,5,5,4.0,20.0,2,1,2023-04-12
TXN_4624019,2,1,1.0,1.0,0,1,2023-02-12
TXN_1773856,0,2,3.0,6.0,2,1,2023-08-11
TXN_6667083,0,1,3.0,3.0,0,1,2023-03-19
TXN_8639879,3,2,5.0,10.0,2,1,2023-03-09
TXN_5144090,1,5,2.0,10.0,2,1,2023-05-15
TXN_1322421,3,4,3.0,12.0,1,1,2023-03-05
TXN_4474441,1,4,2.0,8.0,1,1,2023-08-23
TXN_6598343,3,4,3.0,12.0,2,1,2023-07-10
TXN_1297663,6,5,3.0,20.0,1,1,2023-09-12
TXN_4972634,5,5,4.0,20.0,1,0,2023-07-22
TXN_7362776,2,5,1.0,5.0,2,0,2023-01-26
TXN_8159772,0,1,3.0,3.0,1,0,2023-10-02
TXN_7137800,7,1,1.5,1.5,2,1,2023-02-22
TXN_4360970,7,3,1.5,4.5,2,1,2023-06-28
TXN_6529863,4,3,5.0,15.0,2,1,2023-08-16
TXN_3886583,7,3,1.5,4.5,2,0,2023-05-03
TXN_9315004,5,5,3.0,20.0,2,0,2023-12-21
TXN_4039864,0,2,3.0,6.0,0,0,2023-07-24
TXN_8901988,3,5,1.5,6.0,2,0,2023-01-21
TXN_8103754,4,5,5.0,25.0,0,1,2023-01-29
TXN_6318017,7,3,1.5,4.5,0,0,2023-06-23
TXN_9608271,1,2,2.0,4.0,2,1,2023-10-24
TXN_4583009,4,5,5.0,25.0,1,0,2023-01-08
TXN_2536821,4,5,5.0,25.0,2,1,2023-12-01
TXN_5820621,2,5,1.0,6.0,2,0,2023-12-01
TXN_2878994,5,1,4.0,4.0,2,1,2023-05-19
TXN_8014973,3,3,5.0,15.0,2,0,2023-08-09
TXN_6492477,1,5,2.0,10.0,2,1,2023-02-03
TXN_8549600,1,5,2.0,6.0,2,1,2023-11-19
TXN_4496616,4,5,5.0,25.0,2,1,2023-10-07
TXN_3190538,1,2,2.0,4.0,2,1,2023-06-03
TXN_8863649,2,1,1.0,1.0,1,0,2023-03-05
TXN_8078312,2,1,1.0,1.0,2,1,2023-09-24
TXN_6306644,3,2,3.0,6.0,2,1,2023-06-15
TXN_9836829,2,5,1.0,5.0,2,1,2023-10-15
TXN_8942829,4,5,5.0,25.0,0,1,2023-03-11
TXN_1604072,1,2,2.0,4.0,2,1,2023-01-01
TXN_3673322,3,2,5.0,10.0,1,1,2023-04-24
TXN_1830432,2,3,1.0,3.0,2,1,2023-11-02
TXN_4314504,0,1,3.0,3.0,2,0,2023-06-01
TXN_2880516,7,1,1.5,1.5,0,0,2023-03-26
TXN_4649079,2,4,1.0,4.0,2,1,2023-07-26
TXN_6383336,0,2,3.0,6.0,2,1,2023-01-21
TXN_7605163,4,1,5.0,5.0,2,1,2023-08-15
TXN_2294603,7,1,1.5,1.5,1,1,2023-09-02
TXN_7097760,1,3,2.0,6.0,2,1,2023-10-24
TXN_1220061,5,3,4.0,12.0,2,0,2023-09-03
TXN_9944500,6,5,4.0,6.0,0,0,2023-01-03
TXN_1329167,7,5,1.5,7.5,2,1,2023-01-14
TXN_3463337,3,5,3.0,15.0,1,0,2023-09-20
TXN_8016623,7,2,1.5,3.0,0,1,2023-05-09
TXN_9525078,4,5,5.0,25.0,2,1,2023-07-23
TXN_2841233,2,1,1.0,1.0,0,1,2023-12-01
TXN_1458905,5,1,4.0,4.0,2,1,2023-02-19
TXN_3977520,1,5,2.0,10.0,2,1,2023-08-08
TXN_3330279,0,1,3.0,3.0,1,1,2023-11-13
TXN_6234882,2,4,1.0,4.0,1,1,2023-01-01
TXN_9970653,3,5,4.0,20.0,2,1,2023-12-30
TXN_4185160,3,2,2.0,4.0,1,0,2023-05-04
TXN_6093955,7,5,1.5,6.0,2,1,2023-01-01
TXN_2074343,3,3,4.0,12.0,2,0,2023-05-30
TXN_7994903,6,4,4.0,16.0,1,0,2023-01-09
TXN_3109161,5,3,4.0,12.0,2,1,2023-09-11
TXN_2185727,4,4,5.0,20.0,2,0,2023-10-08
TXN_8971366,3,2,3.0,6.0,2,0,2023-08-24
TXN_3669866,7,3,1.5,4.5,2,0,2023-05-10
TXN_9395223,2,4,1.0,4.0,1,0,2023-12-29
TXN_7963892,4,1,3.0,5.0,2,1,2023-08-15
TXN_6325639,3,3,3.0,6.0,2,0,2023-07-19
TXN_3856510,6,5,3.0,20.0,0,1,2023-10-21
TXN_4779192,2,5,1.0,5.0,2,1,2023-11-06
TXN_5808719,3,1,3.0,3.0,0,0,2023-10-01
TXN_2817210,0,4,3.0,12.0,2,1,2023-11-10
TXN_1985396,5,3,4.0,12.0,0,0,2023-01-23
TXN_7625340,3,2,1.0,2.0,1,0,2023-01-20
TXN_1533652,7,3,1.5,4.5,0,0,2023-08-17
TXN_6345619,0,5,3.0,15.0,2,1,2023-12-09
TXN_3218971,5,5,4.0,20.0,1,1,2023-06-13
TXN_8127681,6,1,4.0,4.0,1,1,2023-09-02
TXN_7328604,4,2,5.0,10.0,1,1,2023-02-25
TXN_4574757,3,2,3.0,6.0,2,0,2023-08-05
TXN_9505924,0,4,3.0,12.0,2,1,2023-03-17
TXN_9482559,2,1,1.0,1.0,2,0,2023-08-04
TXN_7705153,7,1,1.5,1.5,2,0,2023-01-25
TXN_7037557,4,4,5.0,20.0,0,1,2023-05-02
TXN_9517548,1,3,2.0,6.0,0,1,2023-01-25
TXN_4467046,4,4,5.0,20.0,2,1,2023-09-27
TXN_5074212,3,5,3.0,15.0,2,1,2023-05-14
TXN_8167530,0,3,3.0,9.0,0,0,2023-03-08
TXN_2158361,3,2,3.0,6.0,2,1,2023-07-27
TXN_5492822,1,4,2.0,8.0,2,1,2023-12-16
TXN_8538125,0,5,3.0,15.0,2,1,2023-05-30
TXN_1091115,5,5,4.0,20.0,0,1,2023-11-04
TXN_5350286,5,5,4.0,20.0,1,1,2023-02-18
TXN_1534223,0,3,3.0,9.0,1,1,2023-01-30
TXN_6403951,7,5,1.5,4.5,1,1,2023-07-13
TXN_7961171,3,3,3.0,9.0,0,0,2023-01-27
TXN_6312039,0,5,3.0,15.0,2,0,2023-09-29
TXN_6177334,3,1,3.0,3.0,1,0,2023-02-15
TXN_7466297,2,1,1.0,1.0,2,1,2023-07-13
TXN_2693278,7,3,1.5,4.5,2,1,2023-11-26
TXN_3561149,3,4,3.0,12.0,2,1,2023-05-20
TXN_2227825,5,5,4.0,20.0,1,1,2023-06-05
TXN_9965686,0,4,3.0,12.0,1,1,2023-10-02
TXN_5303413,1,1,2.0,2.0,2,0,2023-06-21
TXN_5328814,7,3,1.5,4.5,0,1,2023-10-18
TXN_9658354,3,3,1.5,4.5,1,0,2023-11-12
TXN_8538315,1,5,2.0,2.0,2,1,2023-07-27
TXN_2334962,3,5,3.0,15.0,2,1,2023-01-31
TXN_9321776,0,1,3.0,3.0,2,1,2023-04-23
TXN_7625537,3,3,3.0,9.0,2,1,2023-12-09
TXN_8722491,6,4,4.0,16.0,0,1,2023-04-24
TXN_4129569,2,4,3.0,4.0,2,1,2023-08-27
TXN_6018020,2,2,1.0,2.0,1,1,2023-01-12
TXN_3305132,0,4,3.0,12.0,1,1,2023-01-30
TXN_7951885,4,3,5.0,15.0,1,1,2023-12-08
TXN_9090875,0,2,3.0,6.0,2,0,2023-04-19
TXN_9175684,7,3,1.5,4.5,2,1,2023-09-16
TXN_1640649,2,4,1.0,4.0,2,0,2023-12-05
TXN_9845746,0,1,3.0,3.0,2,0,2023-09-23
TXN_1547704,1,5,2.0,10.0,0,0,2023-02-14
TXN_3422774,3,2,4.0,8.0,2,0,2023-07-09
TXN_8477415,4,2,5.0,10.0,1,1,2023-05-01
TXN_1039367,5,3,4.0,6.0,0,1,2023-03-12
TXN_5433982,4,5,5.0,25.0,2,1,2023-07-07
TXN_4469550,3,3,3.0,9.0,1,0,2023-05-10
TXN_2838588,1,2,2.0,4.0,2,0,2023-01-28
TXN_6135727,3,4,3.0,12.0,2,1,2023-12-15
TXN_3660227,3,4,3.0,12.0,1,1,2023-05-13
TXN_5640232,5,4,3.0,16.0,2,1,2023-04-08
TXN_4064310,7,4,1.5,6.0,0,1,2023-07-24
TXN_7418562,5,4,4.0,6.0,2,1,2023-01-15
TXN_2978326,6,3,4.0,12.0,0,1,2023-12-02
TXN_9616828,1,2,2.0,4.0,2,1,2023-12-20
TXN_1522122,2,5,1.0,5.0,1,0,2023-02-14
TXN_2360229,5,1,4.0,4.0,2,1,2023-06-18
TXN_7840510,3,4,3.0,12.0,2,1,2023-08-07
TXN_5285666,1,5,2.0,10.0,0,1,2023-03-20
TXN_5029453,5,2,4.0,8.0,2,0,2023-06-24
TXN_6117421,0,2,3.0,6.0,0,1,2023-05-04
TXN_8759461,7,2,1.5,3.0,0,0,2023-01-31
TXN_2962728,4,4,5.0,20.0,1,1,2023-12-05
TXN_6527482,3,1,3.0,3.0,2,1,2023-08-27
TXN_4256200,7,5,1.5,7.5,2,1,2023-06-29
TXN_6276679,2,3,1.0,3.0,2,1,2023-11-08
TXN_2507188,1,1,2.0,2.0,1,1,2023-02-04
TXN_9386165,5,2,4.0,8.0,2,0,2023-06-01
TXN_6064232,7,2,1.5,3.0,1,1,2023-04-09
TXN_3604017,0,4,3.0,12.0,2,0,2023-09-21
TXN_3486548,7,1,1.5,1.5,2,1,2023-07-08
TXN_1465584,5,1,4.0,4.0,1,0,2023-04-29
TXN_9285925,3,5,3.0,15.0,0,0,2023-06-20
TXN_7662502,0,1,3.0,3.0,2,0,2023-03-06
TXN_3212505,5,3,4.0,12.0,1,1,2023-07-15
TXN_7331903,3,1,5.0,5.0,2,1,2023-05-23
TXN_2311188,0,2,3.0,6.0,2,1,2023-09-07
TXN_6344806,3,3,3.0,9.0,1,1,2023-05-08
TXN_4891221,2,5,1.0,5.0,2,1,2023-12-09
TXN_1316036,3,2,3.0,6.0,0,1,2023-10-27
TXN_7419274,3,2,3.0,6.0,0,1,2023-12-18
TXN_2178059,5,4,4.0,16.0,2,0,2023-03-24
TXN_2205071,1,5,2.0,10.0,1,0,2023-11-23
TXN_5790078,3,4,3.0,12.0,2,1,2023-04-16
TXN_4119210,7,3,1.5,4.5,0,0,2023-05-02
TXN_2349072,6,5,4.0,20.0,0,1,2023-09-06
TXN_3670103,7,2,1.5,3.0,2,0,2023-04-30
TXN_1933628,3,2,3.0,6.0,0,0,2023-08-27
TXN_6444911,3,5,3.0,15.0,1,1,2023-02-11
TXN_4186842,3,5,3.0,15.0,2,1,2023-10-29
TXN_2194305,5,2,4.0,8.0,1,1,2023-09-16
TXN_2002049,1,5,2.0,10.0,2,1,2023-03-17
TXN_4837447,0,2,3.0,6.0,2,1,2023-11-06
TXN_5517185,6,3,4.0,12.0,2,1,2023-11-05
TXN_9658905,3,5,1.5,7.5,0,1,2023-05-16
TXN_3373997,4,4,5.0,20.0,2,1,2023-02-01
TXN_1950343,2,2,1.0,2.0,2,1,2023-07-25
TXN_4477016,5,4,4.0,6.0,2,0,2023-04-12
TXN_2644403,7,4,1.5,6.0,2,1,2023-12-22
TXN_7006741,5,5,4.0,8.0,2,1,2023-12-30
TXN_7246698,5,3,4.0,12.0,2,0,2023-06-22
TXN_8063016,2,1,1.0,6.0,0,1,2023-02-27
TXN_9215670,1,3,3.0,6.0,0,1,2023-05-04
TXN_6780463,7,3,1.5,4.5,2,1,2023-10-26
TXN_5975573,3,1,1.0,1.0,2,1,2023-01-20
TXN_5560669,4,5,5.0,25.0,1,1,2023-06-30
TXN_4046095,3,2,3.0,6.0,2,1,2023-10-12
TXN_6559598,3,1,3.0,3.0,2,1,2023-05-08
TXN_9707159,0,5,3.0,15.0,1,0,2023-11-10
TXN_9983518,7,2,1.5,3.0,1,0,2023-07-18
TXN_1714348,5,2,4.0,8.0,0,1,2023-12-31
TXN_8211288,6,1,4.0,4.0,0,0,2023-04-23
TXN_7035067,4,2,3.0,10.0,0,1,2023-09-29
TXN_6335423,1,2,2.0,4.0,1,0,2023-06-18
TXN_9475783,5,5,4.0,20.0,1,1,2023-02-11
TXN_4108869,6,5,4.0,20.0,2,1,2023-05-02
TXN_6011341,3,4,3.0,12.0,2,0,2023-12-21
TXN_5257531,7,2,1.5,3.0,2,1,2023-04-10
TXN_1645743,2,4,1.0,4.0,2,1,2023-07-02
TXN_8167311,4,1,5.0,5.0,2,1,2023-10-09
TXN_2377667,6,3,4.0,12.0,2,1,2023-10-27
TXN_9554670,3,4,3.0,12.0,1,0,2023-06-20
TXN_3312574,2,2,1.0,2.0,2,1,2023-11-03
TXN_9208629,0,1,3.0,3.0,2,1,2023-03-30
TXN_6846085,2,4,1.0,4.0,2,1,2023-02-26
TXN_5430200,5,5,4.0,12.0,1,1,2023-11-12
TXN_5135172,3,4,5.0,20.0,2,0,2023-12-10
TXN_2282416,7,5,1.5,6.0,2,1,2023-04-29
TXN_6716151,5,3,4.0,12.0,2,1,2023-01-26
TXN_5303258,5,4,4.0,16.0,2,0,2023-09-28
TXN_2947683,0,3,3.0,9.0,2,0,2023-05-14
TXN_8831659,5,1,4.0,4.0,1,1,2023-01-29
TXN_8980495,3,5,4.0,16.0,1,1,2023-11-17
TXN_9129298,3,1,2.0,2.0,2,1,2023-12-19
TXN_2188342,1,3,2.0,6.0,0,1,2023-09-10
TXN_3843943,7,5,1.5,7.5,2,1,2023-07-01
TXN_4989644,3,5,3.0,15.0,2,1,2023-11-13
TXN_9456357,0,3,3.0,9.0,1,1,2023-02-21
TXN_9549021,4,2,5.0,10.0,2,1,2023-11-25
TXN_9263030,5,5,4.0,20.0,0,1,2023-07-03
TXN_9732454,6,5,3.0,20.0,2,0,2023-07-28
TXN_4129476,1,2,2.0,4.0,0,1,2023-10-24
TXN_7060691,4,5,5.0,25.0,1,1,2023-10-25
TXN_5528787,3,2,3.0,6.0,2,1,2023-10-22
TXN_8952145,0,3,3.0,9.0,1,1,2023-01-28
TXN_8062811,1,2,2.0,6.0,0,1,2023-04-07
TXN_9710982,3,4,3.0,16.0,2,1,2023-03-03
TXN_2020445,6,2,4.0,8.0,0,1,2023-03-06
TXN_7855761,2,1,1.0,1.0,0,0,2023-01-10
TXN_9455977,7,1,1.5,1.5,2,1,2023-03-10
TXN_6684056,6,2,4.0,6.0,2,1,2023-09-14
TXN_6085326,0,2,3.0,6.0,2,1,2023-08-22
TXN_4528522,1,5,2.0,10.0,2,1,2023-12-04
TXN_7049861,0,5,3.0,15.0,0,0,2023-01-20
TXN_7312448,7,1,1.5,1.5,2,1,2023-01-16
TXN_2201857,6,5,4.0,4.0,2,1,2023-02-19
TXN_4982382,4,1,5.0,5.0,0,1,2023-01-05
TXN_9001844,5,1,4.0,4.0,0,1,2023-08-02
TXN_9104710,4,5,5.0,25.0,0,1,2023-03-20
TXN_8266662,1,5,2.0,10.0,1,1,2023-04-09
TXN_9178213,3,2,2.0,4.0,2,1,2023-02-27
TXN_7755216,4,5,5.0,25.0,2,0,2023-02-03
TXN_2241162,3,3,3.0,6.0,2,1,2023-08-09
TXN_5757933,7,1,1.5,1.5,0,1,2023-02-20
TXN_8859144,0,1,3.0,3.0,2,1,2023-01-15
TXN_8740257,0,5,3.0,15.0,2,1,2023-06-09
TXN_4271034,6,3,4.0,12.0,2,0,2023-02-28
TXN_2741424,7,4,1.5,6.0,1,0,2023-05-03
TXN_6676143,5,5,4.0,20.0,0,0,2023-05-21
TXN_2199647,4,1,5.0,5.0,0,1,2023-05-05
TXN_3016079,6,3,4.0,12.0,2,1,2023-09-24
TXN_6881662,4,2,5.0,10.0,2,1,2023-07-10
TXN_4238818,1,2,2.0,4.0,2,1,2023-04-05
TXN_2146829,4,4,5.0,20.0,0,1,2023-12-26
TXN_8131537,6,2,4.0,8.0,1,1,2023-12-03
TXN_9812021,7,5,1.5,7.5,1,0,2023-02-12
TXN_7947711,4,3,5.0,15.0,2,1,2023-12-06
TXN_6774688,4,1,5.0,5.0,1,1,2023-01-18
TXN_3949676,3,4,3.0,12.0,1,0,2023-12-21
TXN_4283693,4,2,5.0,10.0,0,0,2023-01-05
TXN_2274945,5,4,4.0,16.0,0,0,2023-03-29
TXN_6787259,5,2,4.0,8.0,1,0,2023-08-18
TXN_7062893,6,2,4.0,6.0,2,0,2023-10-15
TXN_7482834,5,5,4.0,20.0,2,0,2023-05-16
TXN_8533584,2,2,1.0,2.0,0,1,2023-03-11
TXN_4311369,6,2,4.0,8.0,2,1,2023-08-18
TXN_7123353,2,4,1.0,4.0,2,0,2023-02-08
TXN_8230414,5,4,4.0,16.0,0,1,2023-11-20
TXN_3738314,5,4,4.0,16.0,2,1,2023-08-06
TXN_3200434,0,4,3.0,12.0,2,1,2023-02-18
TXN_7485706,2,5,1.0,5.0,1,1,2023-11-15
TXN_9908225,6,5,4.0,20.0,1,0,2023-01-04
TXN_7163533,6,4,4.0,16.0,1,1,2023-08-17
TXN_6867995,2,3,1.0,3.0,2,0,2023-10-15
